drugbank-id,name
DB11733,investigational
DB05787,investigational
DB05789,investigational
DB05790,investigational
DB06476,investigational
DB05792,investigational
DB05793,investigational
DB05794,investigational
DB05795,investigational
DB12995,investigational
DB05797,investigational
DB05798,investigational
DB05799,investigational
DB05800,investigational
DB05801,investigational
DB05803,investigational
DB05804,investigational
DB05805,investigational
DB05806,investigational
DB05807,investigational
DB05808,investigational
DB05809,investigational
DB05810,investigational
DB05811,investigational
DB05812,approved
DB05814,investigational
DB05815,investigational
DB12324,investigational
DB05818,investigational
DB05819,investigational
DB05820,investigational
DB05821,investigational
DB05824,investigational
DB05825,investigational
DB05826,investigational
DB05827,investigational
DB05828,investigational
DB05829,investigational
DB05830,investigational
DB05831,investigational
DB05832,investigational
DB05833,investigational
DB05834,investigational
DB05835,investigational
DB05836,investigational
DB05837,investigational
DB05838,investigational
DB05839,investigational
DB05840,investigational
DB05841,investigational
DB05842,investigational
DB05843,investigational
DB05845,investigational
DB05846,investigational
DB05848,investigational
DB05849,investigational
DB05851,investigational
DB05852,investigational
DB05854,investigational
DB05855,investigational
DB05856,investigational
DB05857,investigational
DB05858,investigational
DB05859,investigational
DB05860,investigational
DB05861,investigational
DB05863,investigational
DB05864,investigational
DB05865,investigational
DB05866,investigational
DB05867,investigational
DB13130,investigational
DB05869,investigational
DB05870,investigational
DB08679,investigational
DB05873,investigational
DB05874,investigational
DB05875,investigational
DB05876,investigational
DB05877,investigational
DB05879,investigational
DB05880,investigational
DB05881,investigational
DB05882,investigational
DB05883,investigational
DB05884,investigational
DB12175,investigational
DB05886,investigational
DB05887,investigational
DB05888,investigational
DB05889,investigational
DB05890,investigational
DB05892,investigational
DB05894,investigational
DB05895,investigational
DB05896,investigational
DB05897,investigational
DB05898,investigational
DB05899,investigational
DB05903,investigational
DB05904,investigational
DB05905,investigational
DB05906,investigational
DB05911,investigational
DB05912,investigational
DB05913,investigational
DB05914,investigational
DB05915,investigational
DB05916,investigational
DB05918,investigational
DB05919,investigational
DB05920,investigational
DB05924,investigational
DB05928,investigational
DB05929,investigational
DB05930,investigational
DB05931,investigational
DB05932,investigational
DB05936,investigational
DB05938,investigational
DB05939,investigational
DB05943,investigational
DB12723,investigational
DB05945,investigational
DB05950,investigational
DB05956,investigational
DB05959,investigational
DB05961,investigational
DB05964,investigational
DB05966,investigational
DB05967,investigational
DB05968,investigational
DB05969,investigational
DB05971,investigational
DB05973,investigational
DB05974,investigational
DB05983,investigational
DB05984,investigational
DB05990,approved
DB05992,investigational
DB05993,investigational
DB05996,investigational
DB06005,investigational
DB06011,investigational
DB06013,investigational
DB06014,investigational
DB06016,investigational
DB06021,investigational
DB06039,investigational
DB06040,investigational
DB06042,investigational
DB06043,investigational
DB06049,investigational
DB06058,investigational
DB06061,investigational
DB06063,investigational
DB06064,investigational
DB06069,investigational
DB06070,investigational
DB06071,investigational
DB06073,investigational
DB06075,investigational
DB06077,investigational
DB06080,investigational
DB06081,investigational
DB06082,investigational
DB06083,investigational
DB06087,investigational
DB06089,investigational
DB06090,investigational
DB06091,investigational
DB06093,investigational
DB06094,investigational
DB06096,investigational
DB06097,investigational
DB06098,investigational
DB06101,investigational
DB06103,investigational
DB06106,investigational
DB06116,investigational
DB06117,investigational
DB06119,investigational
DB06124,investigational
DB06127,investigational
DB06129,investigational
DB06130,investigational
DB06133,investigational
DB07361,investigational
DB06137,investigational
DB06138,investigational
DB06140,investigational
DB06144,withdrawn
DB06145,approved
DB06147,vet_approved
DB06148,investigational
DB06149,investigational
DB06150,vet_approved
DB05436,investigational
DB06152,approved
DB06153,approved
DB06154,approved
DB06155,investigational
DB06156,investigational
DB06157,investigational
DB06159,investigational
DB06160,investigational
DB06161,investigational
DB06162,investigational
DB06163,investigational
DB06166,investigational
DB06168,investigational
DB06169,investigational
DB06171,investigational
DB06174,investigational
DB06176,investigational
DB06177,investigational
DB06178,investigational
DB06179,investigational
DB06182,investigational
DB03743,investigational
DB06186,approved
DB06187,investigational
DB06188,investigational
DB06190,investigational
DB06191,investigational
DB06192,investigational
DB06193,investigational
DB06194,investigational
DB06195,investigational
DB06196,investigational
DB06197,investigational
DB06198,investigational
DB06199,investigational
DB06200,investigational
DB06201,approved
DB06202,investigational
DB06203,approved
DB06204,approved
DB06205,investigational
DB06206,approved
DB06207,approved
DB06209,approved
DB06210,approved
DB06211,investigational
DB06212,approved
DB06213,investigational
DB06215,investigational
DB06216,approved
DB06217,investigational
DB06218,approved
DB06219,investigational
DB06224,investigational
DB06226,investigational
DB08477,approved
DB06229,investigational
DB06230,withdrawn
DB06231,investigational
DB06233,investigational
DB06234,investigational
DB13081,investigational
DB06236,investigational
DB06237,approved
DB06240,investigational
DB06241,investigational
DB06243,withdrawn
DB06244,investigational
DB06245,investigational
DB06246,investigational
DB06247,investigational
DB06248,investigational
DB06249,investigational
DB06250,investigational
DB06251,investigational
DB06253,investigational
DB06255,investigational
DB06258,investigational
DB06260,approved
DB06261,approved
DB06262,investigational
DB06263,investigational
DB06264,investigational
DB03762,investigational
DB06267,investigational
DB06268,withdrawn
DB06270,investigational
DB06271,investigational
DB06272,investigational
DB06273,approved
DB06274,investigational
DB06276,investigational
DB06280,investigational
DB06281,investigational
DB06282,approved
DB06283,approved
DB05581,investigational
DB06287,approved
DB06288,investigational
DB06290,approved
DB06292,approved
DB06293,investigational
DB06295,investigational
DB06297,investigational
DB06302,investigational
DB06305,investigational
DB06306,investigational
DB06307,investigational
DB06309,investigational
DB06310,investigational
DB06311,investigational
DB06317,approved
DB06323,investigational
DB06325,investigational
DB06326,investigational
DB06328,investigational
DB06331,investigational
DB06333,investigational
DB06334,investigational
DB06335,approved
DB06336,investigational
DB06342,investigational
DB06346,investigational
DB06350,investigational
DB06354,investigational
DB06358,investigational
DB06360,investigational
DB06361,investigational
DB06362,investigational
DB06365,investigational
DB06366,approved
DB06367,investigational
DB06368,investigational
DB06370,investigational
DB06371,investigational
DB06372,investigational
DB06376,investigational
DB05621,investigational
DB06393,investigational
DB06395,investigational
DB06397,investigational
DB06399,investigational
DB06400,investigational
DB06401,investigational
DB06402,approved
DB06403,investigational
DB06404,approved
DB06406,investigational
DB06408,investigational
DB06410,approved
DB06412,illicit
DB06413,investigational
DB07191,approved
DB06415,approved
DB06419,investigational
DB06420,investigational
DB06421,investigational
DB06422,investigational
DB06429,investigational
DB06431,investigational
DB06433,investigational
DB06434,investigational
DB06435,investigational
DB06436,investigational
DB06437,investigational
DB06439,investigational
DB06440,investigational
DB06441,approved
DB06442,investigational
DB06444,investigational
DB06445,investigational
DB06446,investigational
DB06448,investigational
DB06449,investigational
DB06451,investigational
DB06453,investigational
DB06454,investigational
DB06455,investigational
DB06457,investigational
DB06458,investigational
DB06460,investigational
DB06461,investigational
DB06467,investigational
DB06468,investigational
DB06469,investigational
DB06470,investigational
DB06471,investigational
DB06472,investigational
DB06475,investigational
DB06477,investigational
DB06478,investigational
DB06479,investigational
DB06480,approved
DB06481,investigational
DB06482,investigational
DB06485,investigational
DB06486,investigational
DB06492,investigational
DB06493,investigational
DB06494,investigational
DB06495,investigational
DB06504,investigational
DB06506,investigational
DB06510,investigational
DB06512,investigational
DB06515,investigational
DB06519,investigational
DB06521,investigational
DB06523,investigational
DB06525,investigational
DB06527,investigational
DB06529,investigational
DB06530,investigational
DB06532,investigational
DB06533,investigational
DB06534,investigational
DB06535,investigational
DB07399,investigational
DB06538,investigational
DB06543,investigational
DB06545,investigational
DB06548,investigational
DB06549,investigational
DB06550,investigational
DB06554,investigational
DB06555,investigational
DB06556,investigational
DB06557,investigational
DB06558,investigational
DB06559,investigational
DB06560,investigational
DB06562,investigational
DB06568,investigational
DB06573,investigational
DB06575,investigational
DB06576,investigational
DB06578,investigational
DB06579,investigational
DB06580,investigational
DB06581,investigational
DB06582,investigational
DB06585,investigational
DB06586,investigational
DB06587,investigational
DB06588,investigational
DB06589,approved
DB06590,investigational
DB06594,investigational
DB06595,investigational
DB06598,investigational
DB06599,investigational
DB06600,investigational
DB06602,investigational
DB06603,investigational
DB06604,investigational
DB07828,approved
DB06606,investigational
DB06607,withdrawn
DB06608,investigational
DB06609,investigational
DB06610,investigational
DB06611,investigational
DB06612,investigational
DB03655,investigational
DB06616,approved
DB06619,investigational
DB06620,investigational
DB06623,investigational
DB06624,investigational
DB06625,investigational
DB06626,investigational
DB06629,investigational
DB06630,investigational
DB06634,investigational
DB06635,investigational
DB06636,investigational
DB06637,approved
DB06638,investigational
DB06640,investigational
DB06641,investigational
DB06642,investigational
DB06643,approved
DB06645,investigational
DB06647,investigational
DB06649,investigational
DB06650,approved
DB06652,investigational
DB06654,investigational
DB06655,approved
DB06656,investigational
DB06657,investigational
DB06659,investigational
DB06660,investigational
DB06662,investigational
DB06663,approved
DB06666,investigational
DB06667,investigational
DB06669,investigational
DB06670,investigational
DB06673,investigational
DB06674,approved
DB06677,investigational
DB06678,investigational
DB06679,investigational
DB06680,investigational
DB06681,investigational
DB06682,investigational
DB06683,investigational
DB06684,approved
DB06685,investigational
DB06688,investigational
DB06689,approved
DB06690,vet_approved
DB06691,vet_approved
DB06692,withdrawn
DB06693,experimental
DB06694,investigational
DB06695,approved
DB06696,investigational
DB06697,approved
DB06698,investigational
DB06699,approved
DB06700,investigational
DB06701,investigational
DB06702,approved
DB06703,approved
DB09497,investigational
DB06705,approved
DB06706,approved
DB06707,approved
DB06708,approved
DB06709,investigational
DB06710,approved
DB06711,approved
DB06712,investigational
DB06713,investigational
DB06714,approved
DB06715,approved
DB05279,investigational
DB06717,approved
DB06718,vet_approved
DB06719,investigational
DB05543,investigational
DB06721,investigational
DB06723,investigational
DB06724,investigational
DB06725,investigational
DB06726,investigational
DB06727,experimental
DB06728,experimental
DB06729,approved
DB06730,investigational
DB06731,investigational
DB06732,experimental
DB06733,experimental
DB06734,experimental
DB06735,investigational
DB06736,investigational
DB06737,investigational
DB06738,investigational
DB06739,approved
DB06740,experimental
DB06741,investigational
DB06742,investigational
DB06743,nutraceutical
DB06744,nutraceutical
DB06745,nutraceutical
DB06746,nutraceutical
DB06747,nutraceutical
DB06748,nutraceutical
DB06749,nutraceutical
DB06750,nutraceutical
DB06751,investigational
DB06752,withdrawn
DB06754,withdrawn
DB06755,nutraceutical
DB06756,nutraceutical
DB06757,nutraceutical
DB06759,withdrawn
DB06760,approved
DB06761,approved
DB06762,approved
DB06763,investigational
DB06764,approved
DB06766,approved
DB06767,vet_approved
DB06768,approved
DB06769,investigational
DB06770,approved
DB05862,approved
DB06772,approved
DB06773,investigational
DB05318,approved
DB06775,approved
DB06776,approved
DB06777,approved
DB06778,approved
DB06779,approved
DB06780,approved
DB06781,approved
DB06782,approved
DB09538,approved
DB09412,approved
DB06785,approved
DB06786,withdrawn
DB06787,approved
DB06788,approved
DB06789,investigational
DB06791,approved
DB06792,approved
DB06793,withdrawn
DB06794,approved
DB06795,vet_approved
DB06796,withdrawn
DB06797,approved
DB06146,vet_approved
DB06800,approved
DB06801,approved
DB06802,investigational
DB06803,vet_approved
DB06804,withdrawn
DB06807,approved
DB06809,approved
DB06810,withdrawn
DB06811,approved
DB06812,approved
DB05527,investigational
DB06814,vet_approved
DB06815,approved
DB06816,approved
DB05355,approved
DB12600,investigational
DB06820,approved
DB06821,approved
DB06822,approved
DB06823,investigational
DB06824,investigational
DB06825,vet_approved
DB06826,investigational
DB06827,approved
DB06828,experimental
DB06829,experimental
DB06830,experimental
DB06831,experimental
DB06832,experimental
DB06833,experimental
DB06834,experimental
DB06835,experimental
DB06836,experimental
DB06837,experimental
DB06838,experimental
DB06839,experimental
DB06840,experimental
DB06841,experimental
DB06842,experimental
DB06843,experimental
DB06844,experimental
DB06845,experimental
DB06847,experimental
DB06848,experimental
DB06849,experimental
DB06850,experimental
DB06851,experimental
DB06852,experimental
DB06853,experimental
DB03494,experimental
DB06856,experimental
DB06857,experimental
DB06858,experimental
DB06859,experimental
DB06860,experimental
DB06861,experimental
DB06862,experimental
DB06864,experimental
DB06865,experimental
DB06866,experimental
DB06867,experimental
DB06868,experimental
DB06869,experimental
DB06870,experimental
DB06871,experimental
DB06872,experimental
DB06873,experimental
DB06874,experimental
DB06875,experimental
DB06876,experimental
DB06877,experimental
DB06878,experimental
DB06879,experimental
DB06880,experimental
DB06881,experimental
DB06882,experimental
DB06883,experimental
DB06884,experimental
DB06885,experimental
DB06886,experimental
DB06887,experimental
DB06888,experimental
DB06889,experimental
DB06890,experimental
DB06891,experimental
DB06892,experimental
DB06893,experimental
DB06894,experimental
DB06896,experimental
DB06897,experimental
DB06898,experimental
DB06899,experimental
DB06900,experimental
DB06901,experimental
DB06902,experimental
DB06903,experimental
DB06904,experimental
DB06905,experimental
DB06906,experimental
DB06907,experimental
DB06908,experimental
DB06909,experimental
DB06910,experimental
DB06911,experimental
DB06912,experimental
DB06913,experimental
DB06914,experimental
DB06915,experimental
DB06916,experimental
DB06917,experimental
DB06918,experimental
DB06919,experimental
DB06920,experimental
DB06921,experimental
DB06922,experimental
DB06923,experimental
DB06924,experimental
DB06925,experimental
DB06926,experimental
DB06927,experimental
DB06928,experimental
DB06929,experimental
DB06930,experimental
DB06931,experimental
DB06932,experimental
DB06933,experimental
DB06934,experimental
DB06935,experimental
DB06936,experimental
DB06937,experimental
DB06938,experimental
DB06939,experimental
DB06940,experimental
DB06941,experimental
DB06942,experimental
DB06943,experimental
DB06944,experimental
DB06945,experimental
DB06946,experimental
DB06947,experimental
DB06948,experimental
DB06949,experimental
DB06950,experimental
DB06951,experimental
DB06952,experimental
DB06953,experimental
DB06954,experimental
DB06955,experimental
DB06956,experimental
DB06957,experimental
DB06958,experimental
DB06959,experimental
DB06960,experimental
DB06961,experimental
DB06962,experimental
DB06963,experimental
DB06964,experimental
DB06965,experimental
DB06966,experimental
DB06967,experimental
DB06968,experimental
DB06969,experimental
DB06970,experimental
DB06971,experimental
DB06972,experimental
DB06973,experimental
DB06974,experimental
DB06976,experimental
DB06977,experimental
DB06978,experimental
DB06979,experimental
DB06980,experimental
DB06981,experimental
DB06982,experimental
DB06983,experimental
DB06984,experimental
DB06985,experimental
DB06986,experimental
DB06987,experimental
DB06988,experimental
DB06989,experimental
DB06990,experimental
DB06991,experimental
DB06992,experimental
DB06993,experimental
DB06994,experimental
DB06995,experimental
DB06996,experimental
DB06997,experimental
DB06998,experimental
DB06999,experimental
DB07000,experimental
DB07001,experimental
DB07002,experimental
DB07003,experimental
DB07004,experimental
DB07005,experimental
DB07006,experimental
DB07007,experimental
DB07008,experimental
DB07009,experimental
DB07010,experimental
DB07011,experimental
DB07012,experimental
DB07013,experimental
DB07014,experimental
DB07015,experimental
DB07016,experimental
DB07017,experimental
DB07018,experimental
DB07019,experimental
DB07020,experimental
DB07021,experimental
DB07022,experimental
DB07023,experimental
DB07024,experimental
DB07025,experimental
DB07026,experimental
DB07027,experimental
DB07028,experimental
DB07029,experimental
DB07030,experimental
DB07031,experimental
DB07032,experimental
DB07033,experimental
DB07034,experimental
DB07035,experimental
DB07036,experimental
DB07037,experimental
DB07038,experimental
DB07039,experimental
DB07040,experimental
DB07041,experimental
DB07042,experimental
DB07043,experimental
DB07044,experimental
DB07045,experimental
DB07046,experimental
DB07047,experimental
DB07048,experimental
DB07049,experimental
DB07050,experimental
DB07051,experimental
DB07052,experimental
DB07053,experimental
DB07054,experimental
DB07055,experimental
DB07056,experimental
DB07057,experimental
DB07058,experimental
DB07059,experimental
DB07060,experimental
DB07061,experimental
DB07062,experimental
DB07063,experimental
DB07064,experimental
DB07065,experimental
DB07066,experimental
DB07067,experimental
DB07068,experimental
DB07069,experimental
DB07070,experimental
DB07071,experimental
DB07072,experimental
DB07073,experimental
DB07074,experimental
DB07075,experimental
DB07076,experimental
DB07077,experimental
DB07078,experimental
DB07079,experimental
DB07080,experimental
DB07081,experimental
DB07082,experimental
DB07083,experimental
DB07084,experimental
DB07085,experimental
DB07086,experimental
DB07087,experimental
DB07088,experimental
DB07089,experimental
DB07090,experimental
DB07091,experimental
DB07092,experimental
DB07093,experimental
DB07094,experimental
DB07095,experimental
DB07096,experimental
DB07097,experimental
DB07098,experimental
DB07099,experimental
DB07100,experimental
DB11802,investigational
DB07102,experimental
DB07103,experimental
DB07104,experimental
DB07105,experimental
DB07106,experimental
DB07107,experimental
DB07108,experimental
DB07109,experimental
DB07110,experimental
DB07111,experimental
DB07112,experimental
DB07113,experimental
DB07114,experimental
DB07115,experimental
DB07116,experimental
DB07117,experimental
DB07118,investigational
DB07119,experimental
DB07120,experimental
DB07121,experimental
DB07122,experimental
DB07123,experimental
DB07124,experimental
DB07125,experimental
DB07126,experimental
DB07127,experimental
DB07128,experimental
DB07129,experimental
DB07130,experimental
DB07131,experimental
DB07132,experimental
DB07133,experimental
DB07134,experimental
DB07135,experimental
DB07136,experimental
DB07137,experimental
DB12790,investigational
DB07139,experimental
DB07140,experimental
DB07141,experimental
DB07142,experimental
DB07143,experimental
DB07144,experimental
DB07145,experimental
DB07146,experimental
DB07147,experimental
DB07148,experimental
DB07149,experimental
DB07150,experimental
DB07151,experimental
DB07152,experimental
DB07153,experimental
DB07154,experimental
DB07155,experimental
DB07156,experimental
DB07157,experimental
DB07158,experimental
DB07159,experimental
DB07160,experimental
DB07161,experimental
DB07162,experimental
DB07163,experimental
DB07164,experimental
DB07165,experimental
DB07167,experimental
DB07168,experimental
DB07169,experimental
DB07170,experimental
DB07171,experimental
DB07172,experimental
DB07173,experimental
DB07174,experimental
DB07175,experimental
DB07176,experimental
DB07177,experimental
DB07178,experimental
DB07179,experimental
DB07180,experimental
DB07181,experimental
DB07182,experimental
DB07183,experimental
DB07184,experimental
DB07185,experimental
DB07186,experimental
DB07187,experimental
DB07188,experimental
DB07189,experimental
DB07190,experimental
DB07192,experimental
DB07193,experimental
DB07194,experimental
DB07195,experimental
DB07196,experimental
DB07197,experimental
DB07198,experimental
DB07199,experimental
DB07200,experimental
DB07201,experimental
DB07202,experimental
DB07203,experimental
DB07204,experimental
DB07205,experimental
DB07206,experimental
DB07207,experimental
DB07208,experimental
DB07209,experimental
DB07210,experimental
DB07211,experimental
DB07212,experimental
DB07213,experimental
DB07215,experimental
DB07216,experimental
DB07217,experimental
DB07218,experimental
DB07219,experimental
DB07220,experimental
DB07221,experimental
DB07222,experimental
DB07223,experimental
DB07224,experimental
DB07225,experimental
DB07226,experimental
DB07227,experimental
DB07228,experimental
DB07229,experimental
DB07230,experimental
DB07231,experimental
DB07232,investigational
DB07233,experimental
DB07234,experimental
DB07235,experimental
DB07236,experimental
DB07237,experimental
DB12516,investigational
DB07239,experimental
DB07240,experimental
DB07241,experimental
DB07242,experimental
DB07243,experimental
DB07244,experimental
DB07245,experimental
DB07246,experimental
DB07247,experimental
DB07248,experimental
DB07249,experimental
DB07250,experimental
DB07251,experimental
DB07252,experimental
DB07253,experimental
DB07254,experimental
DB07255,experimental
DB07256,experimental
DB07257,experimental
DB07258,experimental
DB07259,experimental
DB07260,experimental
DB07261,experimental
DB07262,experimental
DB07263,experimental
DB07264,experimental
DB07265,experimental
DB07266,experimental
DB07267,experimental
DB07268,experimental
DB07269,experimental
DB07270,experimental
DB07271,experimental
DB07272,experimental
DB07273,experimental
DB07274,experimental
DB07275,experimental
DB07276,experimental
DB07277,experimental
DB07278,experimental
DB07279,experimental
DB07280,experimental
DB07281,experimental
DB07282,experimental
DB07283,experimental
DB07284,experimental
DB07285,experimental
DB07286,experimental
DB07287,experimental
DB07288,experimental
DB07289,experimental
DB07290,experimental
DB07291,experimental
DB07292,experimental
DB07293,experimental
DB07294,experimental
DB07295,experimental
DB07296,experimental
DB07297,experimental
DB07298,experimental
DB07299,experimental
DB07300,experimental
DB07301,experimental
DB07302,experimental
DB07303,experimental
DB07304,experimental
DB07305,experimental
DB07306,experimental
DB07307,experimental
DB07308,experimental
DB07309,experimental
DB07310,experimental
DB07311,experimental
DB07312,experimental
DB07313,experimental
DB07314,experimental
DB07315,experimental
DB07316,experimental
DB07317,experimental
DB07318,experimental
DB07319,experimental
DB07320,experimental
DB07321,experimental
DB07322,experimental
DB07323,experimental
DB07324,experimental
DB07325,experimental
DB07326,experimental
DB07327,experimental
DB07328,experimental
DB07329,experimental
DB07330,experimental
DB07331,experimental
DB07332,experimental
DB07333,experimental
DB07334,experimental
DB07335,experimental
DB07336,experimental
DB07337,experimental
DB07338,experimental
DB07339,experimental
DB07340,experimental
DB07341,experimental
DB07342,experimental
DB07343,experimental
DB07344,experimental
DB07345,experimental
DB07346,experimental
DB07347,experimental
DB07348,experimental
DB07349,experimental
DB07350,experimental
DB07351,experimental
DB07352,experimental
DB07353,experimental
DB07354,experimental
DB07355,experimental
DB07356,experimental
DB07357,experimental
DB07358,experimental
DB07359,experimental
DB07360,experimental
DB07362,experimental
DB07363,experimental
DB07364,experimental
DB07365,experimental
DB07366,experimental
DB07367,experimental
DB07368,experimental
DB07369,experimental
DB07370,experimental
DB07371,experimental
DB07373,experimental
DB07374,experimental
DB07375,experimental
DB07376,experimental
DB07377,experimental
DB07378,experimental
DB07379,experimental
DB07380,experimental
DB03954,experimental
DB07382,experimental
DB07383,experimental
DB07384,experimental
DB07385,experimental
DB07387,experimental
DB07388,experimental
DB07389,experimental
DB07390,experimental
DB07391,experimental
DB07392,experimental
DB07393,experimental
DB07394,experimental
DB07395,experimental
DB07396,experimental
DB07397,experimental
DB07398,experimental
DB07400,experimental
DB07401,experimental
DB07402,withdrawn
DB07403,experimental
DB07404,experimental
DB07405,experimental
DB07406,experimental
DB07407,experimental
DB07408,experimental
DB07409,experimental
DB07410,experimental
DB07411,experimental
DB07412,experimental
DB07413,experimental
DB07414,experimental
DB07415,experimental
DB07416,experimental
DB07418,experimental
DB07419,experimental
DB07420,experimental
DB07421,experimental
DB07422,experimental
DB07423,experimental
DB07424,experimental
DB06018,investigational
DB07426,experimental
DB07427,experimental
DB07428,experimental
DB07429,experimental
DB07430,experimental
DB07431,experimental
DB07432,experimental
DB07433,experimental
DB07434,experimental
DB07435,experimental
DB07436,experimental
DB07437,experimental
DB07439,experimental
DB07440,experimental
DB07441,experimental
DB07443,experimental
DB07444,experimental
DB07445,experimental
DB07446,experimental
DB07447,experimental
DB07448,experimental
DB07449,experimental
DB07450,experimental
DB07451,experimental
DB07452,experimental
DB07453,experimental
DB07454,experimental
DB07455,experimental
DB07456,experimental
DB07457,experimental
DB07458,experimental
DB07459,experimental
DB07460,experimental
DB07461,experimental
DB07462,experimental
DB07463,experimental
DB07464,experimental
DB07465,experimental
DB07466,experimental
DB07467,experimental
DB07468,experimental
DB07469,experimental
DB07470,experimental
DB07471,experimental
DB07472,experimental
DB07473,experimental
DB07474,experimental
DB07476,experimental
DB07477,experimental
DB07478,experimental
DB07479,experimental
DB07480,experimental
DB07481,experimental
DB07482,experimental
DB07483,experimental
DB07484,experimental
DB07485,experimental
DB07486,experimental
DB07487,experimental
DB07488,experimental
DB07489,experimental
DB07490,experimental
DB07491,experimental
DB07492,experimental
DB07493,experimental
DB07494,experimental
DB07495,experimental
DB07496,experimental
DB07497,experimental
DB07498,experimental
DB07499,experimental
DB07500,experimental
DB07501,experimental
DB07502,experimental
DB07503,experimental
DB07504,experimental
DB07505,experimental
DB07506,experimental
DB07507,experimental
DB07508,experimental
DB07509,experimental
DB07510,experimental
DB07511,experimental
DB07512,experimental
DB07513,experimental
DB07514,experimental
DB07515,experimental
DB07516,experimental
DB07517,experimental
DB07518,experimental
DB07519,experimental
DB07520,experimental
DB07521,experimental
DB07522,experimental
DB07524,experimental
DB07525,experimental
DB07526,experimental
DB07527,experimental
DB07528,experimental
DB07529,experimental
DB07530,experimental
DB07531,experimental
DB07532,experimental
DB07533,experimental
DB07534,experimental
DB07535,experimental
DB07536,experimental
DB07537,experimental
DB07538,experimental
DB07539,experimental
DB07540,experimental
DB07541,experimental
DB07542,experimental
DB07543,experimental
DB07544,experimental
DB07545,experimental
DB07546,experimental
DB07547,experimental
DB07548,experimental
DB07549,experimental
DB07550,experimental
DB07551,experimental
DB07552,experimental
DB07553,experimental
DB07555,experimental
DB07556,experimental
DB07557,experimental
DB07558,experimental
DB07559,experimental
DB07560,experimental
DB07561,experimental
DB07562,experimental
DB07563,experimental
DB07564,experimental
DB07565,experimental
DB07567,experimental
DB07568,experimental
DB07569,experimental
DB07570,experimental
DB07571,experimental
DB07572,experimental
DB07573,experimental
DB07574,experimental
DB07575,experimental
DB07577,experimental
DB07578,experimental
DB07579,experimental
DB07580,experimental
DB07581,experimental
DB07582,experimental
DB07583,experimental
DB07584,experimental
DB07585,experimental
DB07586,experimental
DB07587,experimental
DB07588,experimental
DB07589,experimental
DB07590,experimental
DB07591,experimental
DB07592,experimental
DB07593,experimental
DB07594,experimental
DB07595,experimental
DB07596,experimental
DB07597,experimental
DB07598,experimental
DB07599,experimental
DB07601,experimental
DB07602,experimental
DB07603,experimental
DB07604,experimental
DB07605,experimental
DB07606,experimental
DB07607,experimental
DB07608,experimental
DB07609,experimental
DB07610,experimental
DB07611,experimental
DB07612,experimental
DB07613,experimental
DB07614,experimental
DB07615,investigational
DB07616,experimental
DB07617,experimental
DB07618,experimental
DB07619,experimental
DB07620,experimental
DB07621,experimental
DB07622,experimental
DB07623,experimental
DB07624,experimental
DB07625,experimental
DB07626,experimental
DB07627,experimental
DB07628,experimental
DB07629,experimental
DB07630,experimental
DB07631,experimental
DB07632,experimental
DB07633,experimental
DB07634,experimental
DB07635,experimental
DB07636,experimental
DB07637,experimental
DB07638,experimental
DB07639,experimental
DB07640,experimental
DB07641,experimental
DB07642,experimental
DB07643,experimental
DB07644,experimental
DB07645,experimental
DB07646,experimental
DB07647,experimental
DB07648,experimental
DB07649,experimental
DB07650,experimental
DB07651,experimental
DB07652,experimental
DB07653,experimental
DB07654,experimental
DB07655,experimental
DB07657,experimental
DB07658,experimental
DB07659,experimental
DB07660,experimental
DB07661,experimental
DB07662,experimental
DB07663,experimental
DB07664,experimental
DB07665,experimental
DB07666,experimental
DB07667,experimental
DB07668,experimental
DB07669,experimental
DB07670,experimental
DB07671,experimental
DB07672,experimental
DB07673,experimental
DB07674,experimental
DB07675,experimental
DB07676,experimental
DB07677,experimental
DB07678,experimental
DB07679,experimental
DB07680,experimental
DB07681,experimental
DB07683,experimental
DB07684,experimental
DB07685,experimental
DB07686,experimental
DB07687,experimental
DB07688,experimental
DB07689,experimental
DB07691,experimental
DB07692,experimental
DB07693,experimental
DB07694,experimental
DB07695,experimental
DB07696,experimental
DB07697,experimental
DB07698,experimental
DB07700,experimental
DB07701,experimental
DB07702,experimental
DB07703,experimental
DB07704,experimental
DB07705,experimental
DB07706,experimental
DB07707,experimental
DB07708,experimental
DB07710,experimental
DB07711,experimental
DB07712,experimental
DB07713,experimental
DB07714,experimental
DB12653,investigational
DB07716,experimental
DB07717,experimental
DB07718,experimental
DB07719,experimental
DB07720,experimental
DB07721,experimental
DB07722,experimental
DB07723,experimental
DB07724,experimental
DB07726,experimental
DB07728,experimental
DB07729,experimental
DB07730,experimental
DB07731,experimental
DB07732,experimental
DB07733,experimental
DB07734,experimental
DB07735,experimental
DB07736,experimental
DB07737,experimental
DB07738,experimental
DB07739,experimental
DB07740,experimental
DB07741,experimental
DB07742,experimental
DB07743,experimental
DB07744,experimental
DB07745,experimental
DB07746,experimental
DB07747,experimental
DB07748,experimental
DB07749,experimental
DB07750,experimental
DB07751,experimental
DB07753,experimental
DB07754,experimental
DB07755,experimental
DB07756,experimental
DB07757,experimental
DB07758,experimental
DB07759,experimental
DB07760,experimental
DB07761,experimental
DB07762,experimental
DB07763,experimental
DB07764,experimental
DB07765,experimental
DB07766,experimental
DB07767,experimental
DB07768,experimental
DB07769,experimental
DB07770,experimental
DB07771,experimental
DB07772,experimental
DB07773,experimental
DB07775,experimental
